              0       -2.94634      -0.996403   -1.01694e-07    -2.3625e-07
              1       -3.03769       -0.72089   -1.20563e-07   -7.03208e-07
              2        -3.0987      -0.438173    1.53387e-07    3.06024e-08
              3       -3.12875      -0.151078   -2.62027e-07    4.55281e-07
              4       -3.12753       0.137526    8.72579e-07    6.39911e-08
              5       -3.09507       0.424755    7.48978e-07   -2.87289e-07
              6       -3.03168       0.707741    1.87687e-07   -5.45172e-07
              7         -2.938       0.983656   -6.24756e-07   -2.11196e-08
              8       -2.81496        1.24974    2.27932e-07    -3.0283e-08
              9        -2.6638        1.50334    1.58777e-07     1.2805e-07
             10       -2.48602        1.74192        6.5e-07    4.41529e-07
             11        -2.2834        1.96309    1.01183e-07   -3.99269e-07
             12       -2.05797        2.16465   -6.30433e-07   -4.85912e-08
             13       -1.81197        2.34458   -1.91567e-07   -9.55698e-07
             14       -1.54787        2.50109   -4.15833e-08    9.80039e-08
             15       -1.26831         2.6326    9.21412e-07    -4.2491e-07
             16      -0.976069        2.73781    1.09165e-06   -2.16644e-07
             17      -0.674078        2.81567    3.19367e-07   -1.49745e-07
             18      -0.365352        2.86539   -1.12207e-06   -4.82779e-07
             19     -0.0529755        2.88648   -2.37395e-07    6.89271e-07
             20       0.259931        2.87873     8.1631e-07   -1.71075e-07
             21        0.57024        2.84222    5.19758e-07   -4.47468e-07
             22       0.874851        2.77731    1.78515e-07   -2.49639e-07
             23        1.17072        2.68464    1.11121e-07    3.23661e-07
             24        1.45489        2.56516    5.58121e-08    7.55584e-08
             25        1.72453        2.42004    2.98734e-07    1.70977e-07
             26        1.97693        2.25075    6.89916e-07    3.56362e-07
             27        2.20959        2.05897    5.53904e-07   -7.13961e-07
             28        2.42016        1.84661    6.15949e-08    3.62131e-07
             29        2.60655         1.6158    8.83515e-08   -8.51665e-08
             30         2.7669        1.36885   -5.65866e-09   -1.48198e-07
             31        2.89961        1.10822     3.3708e-08    5.61902e-08
             32        3.00334       0.836518    1.64738e-07    3.03304e-07
             33        3.07706       0.556457    2.94476e-07   -5.67296e-07
             34        3.12004       0.270837   -9.87244e-07    2.51388e-07
             35        3.13184     -0.0174889   -1.44933e-07    5.12643e-07
             36        3.11235       -0.30564    -4.3889e-08    4.75033e-08
             37        3.06177      -0.590738    5.21591e-07   -2.73149e-07
             38        2.98059      -0.869934   -7.97612e-08   -1.73384e-07
             39        2.86963       -1.14044     2.8596e-08    8.55603e-08
             40           2.73       -1.39954     4.2114e-07   -2.49012e-07
             41        2.56309       -1.64467    6.96634e-08   -6.26171e-07
             42        2.37057       -1.87336   -2.54969e-07   -7.19563e-08
             43        2.15436       -2.08333   -6.28467e-08    2.12878e-07
             44        1.91663       -2.27249    7.37593e-08   -6.16615e-07
             45        1.65975       -2.43894   -7.28922e-07    4.05823e-07
             46        1.38629       -2.58103    1.31896e-07   -1.38478e-07
             47        1.09897       -2.69732   -4.73223e-07   -3.80876e-07
             48       0.800677       -2.78666   -2.43387e-07    2.92894e-07
             49       0.494381       -2.84816    8.23639e-08   -1.09077e-07
             50       0.183144        -2.8812   -1.29527e-07    2.27207e-07
             51      -0.129922       -2.88546   -2.76666e-07   -9.59414e-08
             52       -0.44169       -2.86088    2.26438e-07    4.34752e-07
             53      -0.749044       -2.80772    3.16496e-07   -9.77169e-08
             54       -1.04891        -2.7265   -1.72967e-08   -3.05944e-07
             55        -1.3383       -2.61804    1.96387e-07    2.23238e-07
             56       -1.61432       -2.48343   -1.79139e-07    1.91865e-07
             57       -1.87421         -2.324    1.49282e-08   -6.39944e-08
             58       -2.11537       -2.14135   -6.19885e-07   -1.79093e-07
             59        -2.3354        -1.9373    -1.2176e-07    2.89254e-07
             60       -2.53209        -1.7139   -5.42683e-07   -9.49489e-08
             61       -2.70348       -1.47337    1.70626e-07    4.04132e-07
             62       -2.84786       -1.21812   -8.14838e-08    1.94542e-07
             63       -2.96378      -0.950699    2.53925e-07    9.42548e-08
             64        -3.0501       -0.67378   -2.39929e-07    4.04698e-07
             65       -3.10593      -0.390128    4.01312e-07    7.46296e-08
