            0.995004           0.0998334        -9.48787e-09               0.995             1.96917            0.158359
            0.995004          -0.0998334        -9.48787e-09              -0.995             1.96917           -0.158359
            0.411605          2.3669e-16            -8.83252         5.72167e-15            0.101875         9.10631e-16
            0.117963             0.41881            -8.28006             12.8976           0.0845172             2.05272
            0.117963            -0.41881            -8.28006            -12.8976           0.0845172            -2.05272
           -0.404479             0.26202            -7.26305             25.5393            0.178462             4.06471
           -0.404479            -0.26202            -7.26305            -25.5393            0.178462            -4.06471
           -0.525743                   0            -6.39728             31.2588            0.139121               4.975
