            0.984564            0.175023         1.84362e-08               2.786             5.14401            0.443406
            0.989576            0.144011        -9.88172e-09              2.2885             4.46046            0.364226
            0.984564           -0.175023         1.84362e-08              -2.786             5.14401           -0.443406
            0.989576           -0.144011        -9.88175e-09             -2.2885             4.46046           -0.364226
