              0       -3.04373        10.5546     -0.0479142       0.053799
              1       -2.88681         10.292      -0.146621       0.169361
              2       -2.57913        9.77351      -0.239982       0.280802
              3       -2.13278        9.01258      -0.324606        0.38542
              4       -1.56537        8.02883       -0.39739       0.480679
              5      -0.899402        6.84763      -0.455638        0.56428
              6      -0.161456         5.4994      -0.497152       0.634218
              7       0.618736        4.01878        -0.5203       0.688832
              8        1.40936        2.44374      -0.524086       0.726844
              9        2.17767       0.814523      -0.508178       0.747393
             10        2.89117      -0.827382      -0.472924       0.750052
             11        3.51878       -2.44036      -0.419349       0.734838
             12        4.03202       -3.98376      -0.349116       0.702212
             13        4.40605       -5.41897      -0.264487       0.653059
             14        4.62064       -6.71038      -0.168236       0.588669
             15        4.66097       -7.82636     -0.0635726       0.510701
             16        4.51825       -8.74002      0.0459673       0.421135
             17        4.19017        -9.4299       0.156639       0.322221
             18        3.68109       -9.88048       0.264606       0.216426
             19        3.00204       -10.0826       0.366072       0.106363
             20        2.17047       -10.0334       0.457411    -0.00527526
             21        1.20978       -9.73688       0.535277       -0.11578
             22       0.148668       -9.20304       0.596735        -0.2225
             23      -0.979777       -8.44804       0.639347      -0.322905
             24       -2.13906       -7.49354       0.661271      -0.414646
             25       -3.29047       -6.36607       0.661318      -0.495616
             26       -4.39433       -5.09628       0.639012      -0.563999
             27       -5.41129        -3.7181       0.594601      -0.618308
             28       -6.30368       -2.26776       0.529067      -0.657426
             29       -7.03677      -0.782844       0.444104      -0.680618
             30       -7.58005       0.698727       0.342066      -0.687551
             31       -7.90825        2.13972       0.225911        -0.6783
             32       -8.00239        3.50456      0.0990994      -0.653329
             33       -7.85048         4.7602     -0.0344979      -0.613478
             34        -7.4481        5.87703      -0.170725       -0.55994
             35       -6.79876        6.82952      -0.305266      -0.494219
             36       -5.91391        7.59687      -0.433785      -0.418089
             37       -4.81284        8.16347      -0.552056      -0.333543
             38        -3.5222        8.51918       -0.65611      -0.242743
             39       -2.07534        8.65954      -0.742355      -0.147955
             40      -0.511443        8.58572      -0.807696     -0.0515026
             41        1.12561        8.30441      -0.849647      0.0443077
             42        2.78847        7.82749      -0.866404       0.137231
             43        4.42773        7.17164      -0.856925       0.225144
             44        5.99343        6.35772      -0.820967       0.306096
             45        7.43653        5.41019      -0.759102       0.378348
             46        8.71051        4.35629      -0.672717       0.440419
             47        9.77278        3.22529      -0.563973       0.491106
             48        10.5861        2.04767      -0.435763       0.529513
             49        11.1198       0.854217      -0.291615       0.555066
             50         11.351      -0.324778      -0.135608       0.567509
             51         11.265       -1.46031      0.0277613       0.566913
             52        10.8565       -2.52543       0.193693       0.553653
             53        10.1296       -3.49586       0.357242         0.5284
             54        9.09758       -4.35064       0.513465       0.492081
             55        7.78336       -5.07249       0.657563       0.445863
             56         6.2184       -5.64824       0.785033       0.391104
             57        4.44215       -6.06901       0.891812       0.329317
             58        2.50099       -6.33028       0.974401       0.262128
             59       0.446989        -6.4319        1.02998        0.19123
             60       -1.66359       -6.37787        1.05649       0.118338
             61       -3.77182       -6.17613        1.05272        0.04515
             62       -5.81784       -5.83813        1.01835     -0.0266997
             63       -7.74257       -5.37843       0.953953     -0.0956751
             64       -9.48947       -4.81408       0.861009      -0.160369
             65       -11.0062       -4.16411       0.741856      -0.219542
             66       -12.2462       -3.44887       0.599637      -0.272117
             67       -13.1702       -2.68942       0.438207       -0.31724
             68       -13.7473       -1.90687       0.262024      -0.354266
             69       -13.9562       -1.12179      0.0760371      -0.382741
             70       -13.7857      -0.353667      -0.114466      -0.402448
             71       -13.2351       0.379609      -0.304024       -0.41337
             72       -12.3149        1.06219      -0.487145      -0.415684
             73       -11.0457        1.68059      -0.658469      -0.409748
             74       -9.45858        2.22398       -0.81294       -0.39608
             75       -7.59381        2.68431      -0.945947       -0.37533
             76       -5.49996        3.05641       -1.05347      -0.348264
             77       -3.23255        3.33793       -1.13218       -0.31573
             78       -0.85255        3.52924        -1.1796      -0.278637
             79        1.57534        3.63324       -1.19409      -0.237924
             80        3.98448        3.65507         -1.175      -0.194541
             81        6.30819        3.60177       -1.12262      -0.149421
             82        8.48166        3.48192       -1.03821       -0.10346
             83        10.4438        3.30523      -0.923983     -0.0575045
             84        12.1389         3.0821      -0.783004     -0.0123346
             85        13.5184        2.82321      -0.619134      0.0313506
             86        14.5423        2.53911      -0.436917      0.0729371
             87        15.1803        2.23982       -0.24144       0.111894
             88        15.4126        1.93453     -0.0382078       0.147781
             89        15.2306        1.63128       0.167047       0.180256
             90        14.6373        1.33678       0.368489       0.209041
             91        13.6472        1.05622       0.560408       0.233933
             92        12.2858       0.793234       0.737297       0.254818
             93         10.589       0.549833       0.894119       0.271615
             94        8.60225       0.326528        1.02637       0.284302
             95        6.37914       0.122429        1.13024       0.292892
             96        3.97991     -0.0645553        1.20274       0.297425
             97        1.46984      -0.237481        1.24178       0.297967
             98       -1.08263      -0.400091         1.2462       0.294594
             99       -3.60782      -0.556507        1.21586       0.287396
            100       -6.03675      -0.710914         1.1516        0.27647
            101       -8.30311      -0.867243        1.05524       0.261921
            102       -10.3451       -1.02887       0.929503       0.243864
            103       -12.1072       -1.19833       0.777973       0.222426
            104       -13.5416        -1.3771       0.604954       0.197749
            105       -14.6099       -1.56541       0.415383       0.170015
            106       -15.2837        -1.7621       0.214626       0.139402
            107       -15.5456       -1.96456     0.00839917       0.106174
            108       -15.3898       -2.16877      -0.197469      0.0705989
            109        -14.822       -2.36934      -0.397142      0.0330201
            110       -13.8593       -2.55967      -0.584999    -0.00615586
