             31.7909             0.56075
             28.1367             0.43925
         5.69853e-06         1.80173e-14
         5.50115e-06         1.67908e-14
         5.41743e-06         1.62836e-14
         5.37806e-06         1.60478e-14
         5.27414e-06         1.54336e-14
         5.09282e-06         1.43907e-14
