            0.983378            0.143109          -0.0994998              2.2885             4.47473            0.364226
            0.972269            0.172837              -0.199               2.786             5.17713            0.443406
            0.972269           -0.172837              -0.199              -2.786             5.17713           -0.443406
            0.983378           -0.143109          -0.0994998             -2.2885             4.47473           -0.364226
