              0       0.645515       0.917293      -0.917293      -0.645515
              1     0.00111043      0.0112112     -0.0112112    -0.00111043
              2       -0.63527      -0.872726       0.872726        0.63527
              3       -1.25052       -1.70798        1.70798        1.25052
              4       -1.83213       -2.47017        2.47017        1.83213
              5       -2.36844       -3.13775        3.13775        2.36844
              6        -2.8489       -3.69262        3.69262         2.8489
              7       -3.26423       -4.12057        4.12057        3.26423
              8       -3.60661       -4.41163        4.41163        3.60661
              9       -3.86986       -4.56029        4.56029        3.86986
             10        -4.0495       -4.56553        4.56553         4.0495
             11       -4.14284       -4.43073        4.43073        4.14284
             12       -4.14903       -4.16352        4.16352        4.14903
             13       -4.06902       -3.77537        3.77537        4.06902
             14       -3.90555       -3.28116        3.28116        3.90555
             15       -3.66306       -2.69868        2.69868        3.66306
             16       -3.34756       -2.04796        2.04796        3.34756
             17       -2.96652       -1.35064        1.35064        2.96652
             18       -2.52866      -0.629242       0.629242        2.52866
             19       -2.04379      0.0935325     -0.0935325        2.04379
             20       -1.52254       0.795502      -0.795502        1.52254
             21      -0.976209        1.45567       -1.45567       0.976209
             22      -0.416434        2.05486       -2.05486       0.416434
             23       0.144994         2.5762        -2.5762      -0.144994
             24       0.696402        3.00567       -3.00567      -0.696402
             25        1.22647        3.33238       -3.33238       -1.22647
             26        1.72446        3.54887       -3.54887       -1.72446
             27        2.18044        3.65124       -3.65124       -2.18044
             28        2.58547        3.63919       -3.63919       -2.58547
             29        2.93177        3.51593       -3.51593       -2.93177
             30        3.21289          3.288         -3.288       -3.21289
             31        3.42382        2.96497       -2.96497       -3.42382
             32        3.56105        2.55911       -2.55911       -3.56105
             33        3.62265         2.0849        -2.0849       -3.62265
             34        3.60828        1.55858       -1.55858       -3.60828
             35         3.5192       0.997566      -0.997566        -3.5192
             36        3.35819       0.419907      -0.419907       -3.35819
             37        3.12948       -0.15628        0.15628       -3.12948
             38        2.83868      -0.713379       0.713379       -2.83868
             39        2.49258       -1.23479        1.23479       -2.49258
             40        2.09907       -1.70543        1.70543       -2.09907
             41         1.6669       -2.11212        2.11212        -1.6669
             42        1.20553       -2.44401        2.44401       -1.20553
             43       0.724903       -2.69276        2.69276      -0.724903
             44       0.235229       -2.85284        2.85284      -0.235229
             45      -0.253213       -2.92152        2.92152       0.253213
             46        -0.7303       -2.89898        2.89898         0.7303
             47       -1.18627       -2.78817        2.78817        1.18627
             48       -1.61192       -2.59467        2.59467        1.61192
             49        -1.9988       -2.32647        2.32647         1.9988
             50       -2.33937       -1.99364        1.99364        2.33937
             51       -2.62712       -1.60798        1.60798        2.62712
             52       -2.85675       -1.18263        1.18263        2.85675
             53       -3.02421      -0.731589       0.731589        3.02421
             54       -3.12681      -0.269328       0.269328        3.12681
             55       -3.16323       0.189712      -0.189712        3.16323
             56       -3.13354       0.631545      -0.631545        3.13354
             57       -3.03918        1.04306       -1.04306        3.03918
             58       -2.88291         1.4124        -1.4124        2.88291
             59       -2.66876         1.7293        -1.7293        2.66876
             60       -2.40188        1.98534       -1.98534        2.40188
             61       -2.08849        2.17419       -2.17419        2.08849
             62       -1.73565        2.29174       -2.29174        1.73565
             63        -1.3512        2.33614       -2.33614         1.3512
             64      -0.943506        2.30786       -2.30786       0.943506
             65      -0.521317        2.20956       -2.20956       0.521317
             66     -0.0935789          2.046         -2.046      0.0935789
             67        0.33076         1.8238        -1.8238       -0.33076
             68       0.742934        1.55124       -1.55124      -0.742934
             69        1.13454        1.23791       -1.23791       -1.13454
             70        1.49771       0.894419      -0.894419       -1.49771
             71        1.82525        0.53205       -0.53205       -1.82525
             72        2.11082       0.162371      -0.162371       -2.11082
             73        2.34901      -0.203107       0.203107       -2.34901
             74        2.53547      -0.553291       0.553291       -2.53547
             75        2.66697       -0.87783        0.87783       -2.66697
             76        2.74148       -1.16741        1.16741       -2.74148
             77        2.75815       -1.41404        1.41404       -2.75815
             78        2.71736       -1.61122        1.61122       -2.71736
             79        2.62068       -1.75413        1.75413       -2.62068
             80        2.47081       -1.83975        1.83975       -2.47081
             81        2.27153       -1.86686        1.86686       -2.27153
             82        2.02758        -1.8361         1.8361       -2.02758
             83         1.7446       -1.74985        1.74985        -1.7446
             84        1.42894       -1.61211        1.61211       -1.42894
             85        1.08756        -1.4284         1.4284       -1.08756
             86       0.727875       -1.20547        1.20547      -0.727875
             87        0.35757      -0.951144       0.951144       -0.35757
             88     -0.0155328      -0.673983       0.673983      0.0155328
             89      -0.383654      -0.383049       0.383049       0.383654
             90      -0.739215     -0.0875992      0.0875992       0.739215
             91       -1.07499       0.203202      -0.203202        1.07499
             92       -1.38426        0.48056       -0.48056        1.38426
             93       -1.66094       0.736308      -0.736308        1.66094
             94       -1.89969       0.963147      -0.963147        1.89969
             95       -2.09602        1.15484       -1.15484        2.09602
             96        -2.2464         1.3064        -1.3064         2.2464
             97       -2.34827        1.41416       -1.41416        2.34827
             98       -2.40013        1.47591       -1.47591        2.40013
             99       -2.40152        1.49091       -1.49091        2.40152
            100       -2.35305        1.45985       -1.45985        2.35305
            101       -2.25634        1.38483       -1.38483        2.25634
            102       -2.11401        1.26923       -1.26923        2.11401
            103       -1.92957        1.11762       -1.11762        1.92957
            104       -1.70739       0.935519      -0.935519        1.70739
            105       -1.45254       0.729275      -0.729275        1.45254
            106       -1.17073       0.505803      -0.505803        1.17073
            107       -0.86813       0.272379      -0.272379        0.86813
            108      -0.551294      0.0364022     -0.0364022       0.551294
            109      -0.226972      -0.194833       0.194833       0.226972
            110       0.098012      -0.414359       0.414359      -0.098012
