          -0.0591649           -0.062409          -0.0652251
          -0.0676004          -0.0695252          -0.0709926
          -0.0719989          -0.0725431           -0.072627
          -0.0722557          -0.0714366            -0.07018
           -0.068499          -0.0664089          -0.0639277
          -0.0610753          -0.0578739          -0.0543475
          -0.0505221          -0.0464251          -0.0420851
          -0.0375323          -0.0327975          -0.0279124
          -0.0229095          -0.0178213          -0.0126806
         -0.00752037         -0.00237295          0.00272956
          0.00775574           0.0126751            0.017458
           0.0220761           0.0265025           0.0307118
             0.03468           0.0383852           0.0418072
           0.0449279           0.0477313           0.0502035
            0.052333           0.0541103           0.0555284
           0.0565827           0.0572708           0.0575925
           0.0575502           0.0571483           0.0563936
           0.0552948           0.0538628           0.0521105
           0.0500525           0.0477052           0.0450867
           0.0422166           0.0391156           0.0358059
           0.0323107           0.0286539           0.0248602
           0.0209551           0.0169642           0.0129135
          0.00882904          0.00473675         0.000662352
         -0.00336889         -0.00733225          -0.0112037
          -0.0149602          -0.0185794          -0.0220404
          -0.0253233          -0.0284096          -0.0312824
          -0.0339262          -0.0363269          -0.0384726
          -0.0403526          -0.0419583          -0.0432829
          -0.0443213          -0.0450704          -0.0455288
          -0.0456971          -0.0455774          -0.0451741
          -0.0444928           -0.043541          -0.0423279
           -0.040864          -0.0391615          -0.0372338
          -0.0350955          -0.0327624          -0.0302514
          -0.0275804          -0.0247678          -0.0218329
          -0.0187954          -0.0156757          -0.0124941
         -0.00927125         -0.00602782         -0.00278434
         0.000438905          0.00362198          0.00674545
          0.00979044           0.0127388           0.0155733
           0.0182774           0.0208358           0.0232341
           0.0254593           0.0274993           0.0293436
           0.0309828           0.0324093           0.0336164
           0.0345991            0.035354           0.0358789
           0.0361733            0.036238           0.0360751
           0.0356885           0.0350831           0.0342652
           0.0332425           0.0320236           0.0306185
           0.0290382           0.0272946           0.0254004
           0.0233694           0.0212157           0.0189542
           0.0166005           0.0141702           0.0116794
          0.00914455          0.00658188          0.00400779
          0.00143851         -0.00110995         -0.00362187
         -0.00608197         -0.00847546          -0.0107881
          -0.0130065          -0.0151177          -0.0171098
          -0.0189717          -0.0206934          -0.0222656
          -0.0236802          -0.0249302          -0.0260098
          -0.0269141          -0.0276395          -0.0281836
          -0.0285451          -0.0287237          -0.0287206
          -0.0285378          -0.0281786          -0.0276473
          -0.0269492          -0.0260906          -0.0250787
          -0.0239217          -0.0226284          -0.0212086
          -0.0196726          -0.0180313          -0.0162963
          -0.0144795          -0.0125931          -0.0106499
         -0.00866263         -0.00664422         -0.00460767
         -0.00256595        -0.000531866          0.00148192
          0.00346307          0.00539954          0.00727975
          0.00909259           0.0108275           0.0124745
           0.0140244           0.0154685           0.0167991
           0.0180091           0.0190924           0.0200437
           0.0208586           0.0215334           0.0220658
           0.0224539            0.022697           0.0227953
           0.0227498           0.0225626           0.0222363
           0.0217747           0.0211823           0.0204642
           0.0196264           0.0186755           0.0176189
           0.0164643           0.0152201           0.0138951
           0.0124985             0.01104          0.00952934
           0.0079766          0.00639198          0.00478577
          0.00316826          0.00154971         -5.9738e-05
         -0.00165013         -0.00321174         -0.00473512
          -0.0062112         -0.00763127         -0.00898712
           -0.010271          -0.0114757          -0.0125946
          -0.0136218          -0.0145518            -0.01538
          -0.0161023          -0.0167155           -0.017217
          -0.0176049          -0.0178783          -0.0180365
          -0.0180802          -0.0180101          -0.0178283
           -0.017537          -0.0171393          -0.0166391
          -0.0160405          -0.0153486          -0.0145687
          -0.0137066          -0.0127688          -0.0117621
          -0.0106934         -0.00957023         -0.00840022
         -0.00719125         -0.00595132         -0.00468855
         -0.00341111         -0.00212716        -0.000844805
         0.000427948          0.00168325          0.00291344
          0.00411112          0.00526918          0.00638083
          0.00743965          0.00843963          0.00937521
           0.0102413           0.0110332           0.0117469
           0.0123788            0.012926           0.0133859
           0.0137568           0.0140372           0.0142266
           0.0143248           0.0143322           0.0142499
